length,gravy,aliphatic_index,aromaticity_index,instability_index,net_charge_pH7,frac_pos,frac_neg,frac_charged,frac_polar,frac_hydrophobic,frac_aromatic,frac_turn,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,Calculated MW (kDa),Calculated pI
430,-0.1279069767441862,90.23255813953487,0.06511627906976744,,-13.020436485883495,0.10232558139534884,0.12558139534883722,0.22790697674418603,0.2651162790697674,0.4255813953488372,0.06511627906976744,0.22558139534883723,0.09302325581395349,0.004651162790697674,0.05116279069767442,0.07441860465116279,0.027906976744186046,0.06511627906976744,0.009302325581395349,0.06046511627906977,0.07209302325581396,0.07441860465116279,0.03488372093023256,0.053488372093023255,0.03953488372093023,0.04186046511627907,0.020930232558139535,0.06744186046511629,0.07441860465116279,0.09767441860465116,0.013953488372093023,0.023255813953488372,46.7,5.2
350,-0.0957142857142857,83.6,0.09428571428571428,,-4.991461974706982,0.11714285714285715,0.12,0.23714285714285716,0.21999999999999997,0.4342857142857144,0.09428571428571428,0.23714285714285716,0.10571428571428572,0.022857142857142857,0.06285714285714286,0.05714285714285714,0.04857142857142857,0.09142857142857143,0.014285714285714285,0.06571428571428571,0.045714285714285714,0.05142857142857143,0.022857142857142857,0.045714285714285714,0.05142857142857143,0.03142857142857143,0.05714285714285714,0.04857142857142857,0.037142857142857144,0.09428571428571429,0.011428571428571429,0.03428571428571429,38.172,6.3
351,-0.10199430199430193,84.24501424501425,0.07977207977207978,,-7.339874269140588,0.1168091168091168,0.1111111111111111,0.22792022792022792,0.2564102564102564,0.43304843304843305,0.07977207977207978,0.20512820512820512,0.10541310541310542,0.02564102564102564,0.05128205128205128,0.05982905982905983,0.037037037037037035,0.07692307692307693,0.03418803418803419,0.04843304843304843,0.037037037037037035,0.08547008547008547,0.039886039886039885,0.037037037037037035,0.037037037037037035,0.05413105413105413,0.045584045584045586,0.05413105413105413,0.05413105413105413,0.07407407407407407,0.011396011396011397,0.03133903133903134,38.6,6.2
360,-0.10916666666666676,94.55555555555554,0.06666666666666667,,-0.35820399151571947,0.14166666666666666,0.11944444444444444,0.26111111111111107,0.2138888888888889,0.4444444444444444,0.06666666666666667,0.18333333333333335,0.08888888888888889,0.005555555555555556,0.05277777777777778,0.06666666666666667,0.03888888888888889,0.07222222222222222,0.030555555555555555,0.08333333333333333,0.06388888888888888,0.08055555555555556,0.05,0.044444444444444446,0.03333333333333333,0.04722222222222222,0.04722222222222222,0.03333333333333333,0.058333333333333334,0.075,0.002777777777777778,0.025,35.733,8.82
332,-0.08885542168674697,96.6867469879518,0.06024096385542169,,-4.880100456122185,0.11746987951807229,0.11144578313253012,0.2289156626506024,0.27710843373493976,0.42168674698795183,0.06024096385542169,0.22289156626506026,0.10240963855421686,0.009036144578313253,0.05120481927710843,0.060240963855421686,0.030120481927710843,0.05120481927710843,0.02710843373493976,0.0783132530120482,0.0572289156626506,0.08734939759036145,0.018072289156626505,0.03614457831325301,0.04819277108433735,0.05421686746987952,0.03313253012048193,0.08734939759036145,0.06325301204819277,0.07530120481927711,0.0030120481927710845,0.02710843373493976,36.1,6.4
353,-0.24674220963172863,92.40793201133144,0.0708215297450425,,4.411979036582843,0.141643059490085,0.11614730878186968,0.2577903682719547,0.19830028328611898,0.4419263456090652,0.0708215297450425,0.1841359773371105,0.12181303116147309,0.0084985835694051,0.053824362606232294,0.06232294617563739,0.028328611898016998,0.07932011331444759,0.0169971671388102,0.0453257790368272,0.036827195467422094,0.11614730878186968,0.028328611898016998,0.0226628895184136,0.036827195467422094,0.0679886685552408,0.08781869688385269,0.0453257790368272,0.039660056657223795,0.059490084985835696,0.028328611898016998,0.014164305949008499,39.4,9.1
513,-0.2083820662768033,97.52436647173488,0.0682261208576998,,-9.435355676600622,0.13255360623781676,0.13450292397660818,0.26705653021442494,0.2222222222222222,0.42884990253411304,0.0682261208576998,0.20077972709551656,0.08382066276803118,0.011695906432748537,0.05847953216374269,0.07602339181286549,0.037037037037037035,0.05847953216374269,0.021442495126705652,0.04093567251461988,0.03898635477582846,0.13255360623781676,0.029239766081871343,0.042884990253411304,0.04873294346978557,0.04873294346978557,0.07212475633528265,0.050682261208576995,0.042884990253411304,0.07407407407407407,0.005847953216374269,0.025341130604288498,57.6,6.0
321,0.09158878504672904,103.42679127725856,0.04361370716510903,,-10.946199045217995,0.102803738317757,0.12461059190031151,0.22741433021806853,0.21495327102803738,0.454828660436137,0.04361370716510903,0.1838006230529595,0.13395638629283488,0.021806853582554516,0.04984423676012461,0.07476635514018691,0.018691588785046728,0.059190031152647975,0.01557632398753894,0.04672897196261682,0.03426791277258567,0.1308411214953271,0.028037383177570093,0.021806853582554516,0.0529595015576324,0.04672897196261682,0.0529595015576324,0.04984423676012461,0.06542056074766354,0.07165109034267912,0.01557632398753894,0.009345794392523364,34.627,5.48
537,-0.338733705772812,84.8417132216015,0.0968342644320298,,4.918500516672929,0.1191806331471136,0.09869646182495345,0.21787709497206706,0.28677839851024206,0.4189944134078212,0.0968342644320298,0.23277467411545621,0.09497206703910614,0.0037243947858473,0.048417132216014895,0.05027932960893855,0.0335195530726257,0.0521415270018622,0.0148975791433892,0.05027932960893855,0.07262569832402235,0.08752327746741155,0.0148975791433892,0.06517690875232775,0.0633147113594041,0.05027932960893855,0.03165735567970205,0.0521415270018622,0.07635009310986965,0.074487895716946,0.024208566108007448,0.03910614525139665,59.8,9.0
343,0.3559766763848398,112.2740524781341,0.11661807580174927,,8.89483364383354,0.11078717201166181,0.07580174927113703,0.18658892128279883,0.2507288629737609,0.49562682215743437,0.11661807580174927,0.2099125364431487,0.061224489795918366,0.008746355685131196,0.04081632653061224,0.03498542274052478,0.06997084548104957,0.06997084548104957,0.011661807580174927,0.13119533527696792,0.043731778425655975,0.09329446064139942,0.029154518950437316,0.04956268221574344,0.029154518950437316,0.03498542274052478,0.05539358600583091,0.061224489795918366,0.0641399416909621,0.0641399416909621,0.014577259475218658,0.03206997084548105,38.7,9.9
316,-0.20727848101265842,100.56962025316456,0.06962025316455697,,-14.63057478787472,0.12974683544303797,0.14240506329113922,0.2721518987341772,0.20253164556962025,0.43987341772151894,0.06962025316455697,0.18354430379746836,0.08227848101265822,0.006329113924050633,0.060126582278481014,0.08227848101265822,0.022151898734177215,0.05379746835443038,0.04430379746835443,0.07278481012658228,0.04430379746835443,0.0981012658227848,0.028481012658227847,0.04113924050632911,0.06329113924050633,0.05379746835443038,0.04113924050632911,0.02531645569620253,0.04430379746835443,0.08860759493670886,0.015822784810126583,0.03164556962025317,35.7,5.6
481,-0.1866943866943872,78.41995841995842,0.08523908523908524,,-12.355954383126114,0.10395010395010396,0.10395010395010396,0.2079002079002079,0.2785862785862786,0.4178794178794179,0.08523908523908524,0.22245322245322247,0.13097713097713098,0.018711018711018712,0.04158004158004158,0.062370062370062374,0.04365904365904366,0.07692307692307693,0.033264033264033266,0.04573804573804574,0.031185031185031187,0.07692307692307693,0.018711018711018712,0.0498960498960499,0.04365904365904366,0.05405405405405406,0.0395010395010395,0.05197505197505198,0.079002079002079,0.060291060291060294,0.016632016632016633,0.02494802494802495,52.1,5.9
436,-0.09587155963302782,79.10550458715596,0.07568807339449542,,-12.452786574244422,0.11238532110091744,0.10779816513761468,0.22018348623853212,0.2224770642201835,0.4426605504587156,0.07568807339449542,0.21100917431192662,0.15137614678899083,0.006880733944954129,0.0481651376146789,0.05963302752293578,0.045871559633027525,0.09862385321100918,0.04357798165137615,0.027522935779816515,0.016055045871559634,0.07339449541284404,0.02981651376146789,0.027522935779816515,0.03211009174311927,0.05963302752293578,0.052752293577981654,0.052752293577981654,0.05963302752293578,0.08486238532110092,0.013761467889908258,0.016055045871559634,46.5,5.9
410,-0.24317073170731757,96.60975609756098,0.07560975609756099,,-1.5178771120751517,0.15365853658536585,0.12195121951219512,0.27560975609756094,0.24390243902439027,0.4170731707317073,0.07560975609756099,0.1926829268292683,0.07560975609756097,0.012195121951219513,0.05365853658536585,0.06829268292682927,0.036585365853658534,0.05609756097560976,0.046341463414634146,0.06341463414634146,0.046341463414634146,0.12682926829268293,0.024390243902439025,0.03902439024390244,0.03902439024390244,0.04390243902439024,0.06097560975609756,0.05853658536585366,0.05853658536585366,0.05121951219512195,0.007317073170731708,0.03170731707317073,46.412,6.75
327,-0.05045871559633044,100.7645259938838,0.0672782874617737,,-9.445051775187219,0.12232415902140673,0.1345565749235474,0.25688073394495414,0.19571865443425077,0.43730886850152906,0.0672782874617737,0.19877675840978593,0.07033639143730887,0.01834862385321101,0.08868501529051988,0.045871559633027525,0.027522935779816515,0.08256880733944955,0.021406727828746176,0.05504587155963303,0.01834862385321101,0.12844036697247707,0.039755351681957186,0.027522935779816515,0.04281345565749235,0.039755351681957186,0.08256880733944955,0.045871559633027525,0.04892966360856269,0.0764525993883792,0.024464831804281346,0.01529051987767584,36.6,5.8
457,0.01378555798687096,102.12253829321662,0.0437636761487965,,3.186017587409565,0.12472647702407003,0.10065645514223195,0.22538293216630195,0.2275711159737418,0.43326039387308535,0.0437636761487965,0.2013129102844639,0.12253829321663019,0.019693654266958426,0.06345733041575492,0.037199124726477024,0.028446389496717725,0.07221006564551423,0.02188183807439825,0.05470459518599562,0.045951859956236324,0.12691466083150985,0.019693654266958426,0.028446389496717725,0.04814004376367615,0.061269146608315096,0.05689277899343545,0.0525164113785558,0.05908096280087528,0.06564551422319474,0.0087527352297593,0.006564551422319475,49.142,7.81
411,-0.4773722627737227,81.654501216545,0.09732360097323602,,30.50881514264541,0.1873479318734793,0.09245742092457421,0.2798053527980536,0.27007299270072993,0.3917274939172749,0.09732360097323602,0.20681265206812652,0.06082725060827251,0.014598540145985401,0.0267639902676399,0.06569343065693431,0.038929440389294405,0.06326034063260341,0.0267639902676399,0.0681265206812652,0.07785888077858881,0.0948905109489051,0.029197080291970802,0.0535279805352798,0.0340632603406326,0.031630170316301706,0.0827250608272506,0.05596107055961071,0.07542579075425791,0.0413625304136253,0.019464720194647202,0.038929440389294405,47.5,10.4
342,-0.41286549707602294,80.0877192982456,0.038011695906432746,,-1.2336672562235997,0.13157894736842105,0.1286549707602339,0.26023391812865493,0.2543859649122807,0.4093567251461988,0.038011695906432746,0.18421052631578946,0.15204678362573099,0.0029239766081871343,0.038011695906432746,0.09064327485380116,0.02631578947368421,0.06140350877192982,0.008771929824561403,0.04093567251461988,0.07309941520467836,0.09064327485380116,0.04093567251461988,0.03508771929824561,0.02631578947368421,0.08187134502923976,0.049707602339181284,0.06140350877192982,0.06140350877192982,0.04678362573099415,0.0,0.011695906432748537,37.0,7.4
377,-0.545888594164456,61.45888594164457,0.13527851458885942,,-19.76656694318024,0.08753315649867374,0.129973474801061,0.21750663129973474,0.31564986737400536,0.4111405835543767,0.13527851458885942,0.27055702917771884,0.11140583554376658,0.0,0.09814323607427056,0.03183023872679045,0.050397877984084884,0.11405835543766578,0.013262599469496022,0.023872679045092837,0.04509283819628647,0.07161803713527852,0.023872679045092837,0.08753315649867374,0.013262599469496022,0.03713527851458886,0.029177718832891247,0.05570291777188329,0.0636604774535809,0.04509283819628647,0.013262599469496022,0.07161803713527852,41.2,4.7
329,-0.10060790273556218,91.03343465045593,0.08814589665653495,,-8.441047417386967,0.12158054711246201,0.13069908814589665,0.25227963525835867,0.24620060790273557,0.4376899696048632,0.08814589665653495,0.2006079027355623,0.0911854103343465,0.0182370820668693,0.0547112462006079,0.07598784194528875,0.0547112462006079,0.06990881458966565,0.02127659574468085,0.0425531914893617,0.057750759878419454,0.11550151975683891,0.030395136778115502,0.0547112462006079,0.02735562310030395,0.03343465045592705,0.0425531914893617,0.0486322188449848,0.057750759878419454,0.06990881458966565,0.0,0.03343465045592705,36.5,5.9
499,-0.0366733466933868,90.34068136272545,0.07014028056112225,,-9.243176389256243,0.10020040080160321,0.1062124248496994,0.2064128256513026,0.24048096192384769,0.42885771543086176,0.07014028056112225,0.23446893787575152,0.11422845691382766,0.01603206412825651,0.04809619238476954,0.05811623246492986,0.03006012024048096,0.08817635270541083,0.01603206412825651,0.04408817635270541,0.03206412825651302,0.09418837675350701,0.02004008016032064,0.03006012024048096,0.05410821643286573,0.050100200400801605,0.052104208416833664,0.06212424849699399,0.06412825651302605,0.08617234468937876,0.022044088176352707,0.018036072144288578,53.635,5.88
356,-0.21713483146067464,85.0,0.0702247191011236,,-2.7765508295927557,0.1292134831460674,0.12359550561797752,0.25280898876404495,0.25842696629213485,0.4073033707865169,0.0702247191011236,0.19101123595505615,0.09831460674157304,0.025280898876404494,0.06179775280898876,0.06179775280898876,0.03651685393258427,0.07303370786516854,0.016853932584269662,0.047752808988764044,0.042134831460674156,0.10112359550561797,0.03089887640449438,0.016853932584269662,0.042134831460674156,0.05898876404494382,0.0702247191011236,0.05898876404494382,0.06460674157303371,0.05898876404494382,0.0,0.033707865168539325,39.277,6.68
475,0.08568421052631534,105.17894736842106,0.06105263157894737,,-6.17515359578171,0.11368421052631579,0.11368421052631578,0.22736842105263158,0.2168421052631579,0.4694736842105263,0.06105263157894737,0.1873684210526316,0.12631578947368421,0.01263157894736842,0.04,0.07368421052631578,0.021052631578947368,0.06947368421052631,0.016842105263157894,0.061052631578947365,0.035789473684210524,0.10736842105263159,0.021052631578947368,0.02526315789473684,0.042105263157894736,0.04842105263157895,0.061052631578947365,0.05052631578947368,0.05473684210526316,0.09263157894736843,0.014736842105263158,0.02526315789473684,51.673,6.21
401,0.047381546134663374,97.95511221945137,0.032418952618453865,,-2.4291435141091995,0.1172069825436409,0.10972568578553615,0.22693266832917705,0.18703241895261846,0.44389027431421446,0.032418952618453865,0.2344139650872818,0.14713216957605985,0.014962593516209476,0.04987531172069826,0.059850374064837904,0.02493765586034913,0.10224438902743142,0.017456359102244388,0.059850374064837904,0.0199501246882793,0.10723192019950124,0.034912718204488775,0.03740648379052369,0.04488778054862843,0.03740648379052369,0.0798004987531172,0.04987531172069826,0.04239401496259352,0.06234413965087282,0.0024937655860349127,0.004987531172069825,42.231,6.74
479,-0.05594989561586633,92.71398747390397,0.07933194154488517,,-12.794499143992068,0.10855949895615866,0.12734864300626306,0.2359081419624217,0.20041753653444677,0.46137787056367435,0.07933194154488517,0.2150313152400835,0.12317327766179541,0.006263048016701462,0.04592901878914405,0.081419624217119,0.03549060542797495,0.08768267223382047,0.010438413361169102,0.07515657620041753,0.04592901878914405,0.06889352818371608,0.031315240083507306,0.04175365344467641,0.04384133611691023,0.04175365344467641,0.05219206680584551,0.04175365344467641,0.03966597077244259,0.08350730688935282,0.014613778705636743,0.029227557411273485,52.2,5.3
307,-0.02247557003257315,102.89902280130292,0.04560260586319218,,3.1160263363802567,0.12052117263843648,0.08794788273615635,0.20846905537459287,0.254071661237785,0.41042345276872966,0.04560260586319218,0.24104234527687296,0.0781758957654723,0.009771986970684038,0.029315960912052116,0.05863192182410423,0.029315960912052116,0.08143322475570032,0.029315960912052116,0.04560260586319218,0.029315960912052116,0.14006514657980457,0.02280130293159609,0.035830618892508145,0.05537459283387622,0.06188925081433225,0.06188925081433225,0.06840390879478828,0.06840390879478828,0.0781758957654723,0.006514657980456026,0.009771986970684038,33.373,8.36
447,-0.4610738255033553,82.751677852349,0.07829977628635347,,-13.709458595764834,0.1319910514541387,0.13870246085011184,0.27069351230425054,0.25279642058165547,0.39149888143176725,0.07829977628635347,0.1856823266219239,0.08501118568232663,0.013422818791946308,0.042505592841163314,0.09619686800894854,0.04697986577181208,0.058165548098434,0.03131991051454139,0.04697986577181208,0.015659955257270694,0.10514541387024609,0.024608501118568233,0.035794183445190156,0.05145413870246085,0.08053691275167785,0.08501118568232663,0.040268456375838924,0.058165548098434,0.05145413870246085,0.006711409395973154,0.024608501118568233,50.982,5.71
326,-0.03251533742331276,101.96319018404907,0.07668711656441718,,-15.728850611457961,0.1165644171779141,0.13190184049079753,0.24846625766871167,0.24233128834355827,0.44171779141104295,0.07668711656441718,0.19938650306748465,0.0950920245398773,0.015337423312883436,0.06134969325153374,0.0705521472392638,0.024539877300613498,0.08895705521472393,0.04294478527607362,0.09815950920245399,0.02147239263803681,0.06134969325153374,0.006134969325153374,0.04294478527607362,0.015337423312883436,0.049079754601226995,0.05214723926380368,0.05214723926380368,0.046012269938650305,0.10429447852760736,0.015337423312883436,0.03680981595092025,35.804,5.49
402,-0.6532338308457712,68.45771144278608,0.08706467661691542,,42.43346434540093,0.1865671641791045,0.06716417910447761,0.2537313432835821,0.3034825870646767,0.3731343283582089,0.08706467661691542,0.22885572139303484,0.09203980099502487,0.022388059701492536,0.024875621890547265,0.04228855721393035,0.03731343283582089,0.06218905472636816,0.017412935323383085,0.029850746268656716,0.08208955223880597,0.07213930348258707,0.024875621890547265,0.05721393034825871,0.03731343283582089,0.08208955223880597,0.08706467661691543,0.07213930348258707,0.03980099502487562,0.06716417910447761,0.01990049751243781,0.029850746268656716,45.7,10.9
468,-0.19230769230769248,96.58119658119656,0.0876068376068376,,7.101410884371262,0.1282051282051282,0.0982905982905983,0.2264957264957265,0.25,0.4487179487179487,0.0876068376068376,0.202991452991453,0.1047008547008547,0.008547008547008548,0.0405982905982906,0.057692307692307696,0.03205128205128205,0.049145299145299144,0.019230769230769232,0.049145299145299144,0.042735042735042736,0.13034188034188035,0.021367521367521368,0.027777777777777776,0.05982905982905983,0.07264957264957266,0.06623931623931624,0.06623931623931624,0.0405982905982906,0.05555555555555555,0.021367521367521368,0.03418803418803419,52.746,9.17
381,-0.324146981627297,71.94225721784777,0.11286089238845144,,1.3241077871769882,0.11286089238845144,0.09711286089238845,0.2099737532808399,0.2703412073490814,0.41207349081364825,0.11286089238845144,0.2388451443569554,0.08923884514435695,0.013123359580052493,0.05249343832020997,0.04461942257217848,0.03412073490813648,0.08136482939632546,0.015748031496062992,0.03937007874015748,0.06824146981627296,0.06561679790026247,0.028871391076115485,0.03674540682414698,0.06824146981627296,0.049868766404199474,0.028871391076115485,0.05249343832020997,0.07611548556430446,0.07611548556430446,0.03674540682414698,0.04199475065616798,42.3,7.8
337,-0.1213649851632048,90.83086053412464,0.0712166172106825,,0.19459429047919496,0.11869436201780416,0.10682492581602374,0.22551928783382794,0.228486646884273,0.42433234421364985,0.0712166172106825,0.2373887240356083,0.08011869436201781,0.005934718100890208,0.04451038575667656,0.06231454005934718,0.04747774480712166,0.09198813056379822,0.01483679525222552,0.03560830860534125,0.04154302670623145,0.11275964391691394,0.03857566765578635,0.03857566765578635,0.04747774480712166,0.06231454005934718,0.06231454005934718,0.05934718100890208,0.04451038575667656,0.08605341246290801,0.005934718100890208,0.017804154302670624,37.002,7.8
474,-0.028902953586497897,91.81434599156118,0.07172995780590717,,-8.771111135271171,0.12236286919831224,0.11814345991561181,0.24050632911392406,0.2088607594936709,0.44303797468354433,0.07172995780590717,0.22151898734177217,0.12236286919831224,0.014767932489451477,0.04852320675105485,0.06962025316455696,0.027426160337552744,0.0949367088607595,0.029535864978902954,0.046413502109704644,0.05485232067510549,0.08860759493670886,0.02109704641350211,0.03164556962025317,0.04430379746835443,0.027426160337552744,0.0379746835443038,0.05063291139240506,0.052742616033755275,0.09282700421940929,0.012658227848101266,0.03164556962025317,50.774,6.08
353,-0.26883852691218163,95.04249291784703,0.056657223796033995,,7.488022522385665,0.14730878186968838,0.11331444759206799,0.26062322946175637,0.26912181303116145,0.40509915014164305,0.056657223796033995,0.20679886685552407,0.09631728045325778,0.0,0.06515580736543909,0.04815864022662889,0.025495750708215296,0.06232294617563739,0.0169971671388102,0.05099150141643059,0.0764872521246459,0.1048158640226629,0.0113314447592068,0.04815864022662889,0.025495750708215296,0.039660056657223795,0.053824362606232294,0.0708215297450425,0.08781869688385269,0.08498583569405099,0.0084985835694051,0.0226628895184136,38.6,9.8
378,-0.33783068783068826,89.3121693121693,0.07671957671957672,,2.6734736559991297,0.18518518518518517,0.1455026455026455,0.3306878306878307,0.20634920634920634,0.4047619047619047,0.07671957671957672,0.18253968253968253,0.07407407407407407,0.021164021164021163,0.07407407407407407,0.07142857142857142,0.03968253968253968,0.0582010582010582,0.042328042328042326,0.09523809523809523,0.0873015873015873,0.07936507936507936,0.031746031746031744,0.03968253968253968,0.021164021164021163,0.021164021164021163,0.05555555555555555,0.06349206349206349,0.03968253968253968,0.047619047619047616,0.015873015873015872,0.021164021164021163,43.044,7.5
514,-0.4342412451361866,73.40466926070039,0.09922178988326849,,-8.046623120701186,0.14007782101167315,0.14007782101167315,0.2801556420233463,0.23929961089494164,0.3871595330739299,0.09922178988326849,0.22762645914396887,0.0622568093385214,0.03501945525291829,0.05642023346303502,0.08365758754863813,0.033073929961089495,0.07782101167315175,0.019455252918287938,0.06031128404669261,0.05252918287937743,0.06420233463035019,0.03696498054474708,0.038910505836575876,0.06031128404669261,0.0311284046692607,0.06809338521400778,0.05058365758754864,0.038910505836575876,0.06420233463035019,0.021400778210116732,0.04474708171206226,58.491,6.09
336,0.1029761904761904,95.47619047619047,0.05357142857142857,,-3.8207235046249792,0.13095238095238096,0.11904761904761904,0.25,0.1994047619047619,0.4404761904761904,0.05357142857142857,0.21130952380952378,0.12202380952380952,0.026785714285714284,0.05952380952380952,0.05952380952380952,0.023809523809523808,0.10714285714285714,0.02976190476190476,0.050595238095238096,0.06547619047619048,0.0744047619047619,0.020833333333333332,0.03273809523809524,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.044642857142857144,0.05357142857142857,0.11904761904761904,0.005952380952380952,0.023809523809523808,35.3,6.5
328,0.02378048780487807,98.6890243902439,0.04878048780487805,,0.6194512239986834,0.12195121951219512,0.09146341463414634,0.2134146341463415,0.24695121951219512,0.4298780487804878,0.04878048780487805,0.21646341463414634,0.08841463414634146,0.03048780487804878,0.042682926829268296,0.04878048780487805,0.021341463414634148,0.0701219512195122,0.036585365853658534,0.06097560975609756,0.01524390243902439,0.10365853658536585,0.039634146341463415,0.03048780487804878,0.06097560975609756,0.06707317073170732,0.0701219512195122,0.054878048780487805,0.042682926829268296,0.08841463414634146,0.006097560975609756,0.021341463414634148,36.068,7.21
460,-0.24565217391304373,99.65217391304348,0.09347826086956522,,-5.769039432294644,0.15652173913043477,0.14782608695652175,0.30434782608695654,0.2217391304347826,0.44347826086956516,0.09347826086956522,0.18043478260869567,0.07608695652173914,0.0,0.05652173913043478,0.09130434782608696,0.05,0.041304347826086954,0.02826086956521739,0.09782608695652174,0.04782608695652174,0.09130434782608696,0.021739130434782608,0.04565217391304348,0.01956521739130435,0.03260869565217391,0.08043478260869565,0.07391304347826087,0.0391304347826087,0.06304347826086956,0.013043478260869565,0.030434782608695653,39.988,7.11
439,-0.4635535307517084,78.61047835990888,0.10022779043280183,,10.390790361873472,0.13439635535307518,0.10022779043280183,0.23462414578587698,0.275626423690205,0.3895216400911162,0.10022779043280183,0.25968109339407747,0.0683371298405467,0.00683371298405467,0.06378132118451026,0.03644646924829157,0.02733485193621868,0.06150341685649203,0.01366742596810934,0.05694760820045558,0.05239179954441914,0.07289293849658314,0.018223234624145785,0.03644646924829157,0.0774487471526196,0.05239179954441914,0.0683371298405467,0.08428246013667426,0.05694760820045558,0.07289293849658314,0.03416856492027335,0.0387243735763098,49.5,9.8
466,-0.2972103004291852,80.21459227467811,0.1072961373390558,,-11.06458591381859,0.12875536480686695,0.13733905579399142,0.26609442060085836,0.21459227467811157,0.4227467811158798,0.1072961373390558,0.20600858369098712,0.08583690987124463,0.02145922746781116,0.07725321888412018,0.060085836909871244,0.04935622317596566,0.07725321888412018,0.019313304721030045,0.05793991416309013,0.0536480686695279,0.08583690987124463,0.032188841201716736,0.034334763948497854,0.0536480686695279,0.04291845493562232,0.055793991416309016,0.0407725321888412,0.0407725321888412,0.0536480686695279,0.023605150214592276,0.034334763948497854,52.604,5.75
385,-0.3488311688311691,74.15584415584415,0.12987012987012986,,5.80072144163697,0.14025974025974025,0.09870129870129869,0.23896103896103899,0.3220779220779221,0.3974025974025974,0.12987012987012986,0.22597402597402597,0.04415584415584416,0.03116883116883117,0.033766233766233764,0.06493506493506493,0.07012987012987013,0.05714285714285714,0.033766233766233764,0.07012987012987013,0.07272727272727272,0.06233766233766234,0.02857142857142857,0.07272727272727272,0.033766233766233764,0.05454545454545454,0.033766233766233764,0.06233766233766234,0.05194805194805195,0.06233766233766234,0.01038961038961039,0.04935064935064935,44.483,7.95
382,-0.4348167539267016,70.94240837696336,0.10471204188481675,,-1.3622849487400512,0.08376963350785341,0.07329842931937172,0.1570680628272251,0.39528795811518325,0.3612565445026178,0.10471204188481675,0.337696335078534,0.0549738219895288,0.005235602094240838,0.04450261780104712,0.028795811518324606,0.03664921465968586,0.10732984293193717,0.01832460732984293,0.05235602094240838,0.031413612565445025,0.07068062827225131,0.01832460732984293,0.09424083769633508,0.034031413612565446,0.05759162303664921,0.034031413612565446,0.10209424083769633,0.08115183246073299,0.060209424083769635,0.013089005235602094,0.0549738219895288,41.574,7.02
466,-0.7536480686695272,59.6137339055794,0.09227467811158799,,-6.551110343487922,0.10729613733905581,0.10515021459227467,0.21244635193133046,0.34120171673819744,0.33476394849785407,0.09227467811158799,0.33261802575107297,0.06866952789699571,0.0,0.06437768240343347,0.0407725321888412,0.015021459227467811,0.13304721030042918,0.02145922746781116,0.023605150214592276,0.03862660944206009,0.055793991416309016,0.019313304721030045,0.09227467811158799,0.027896995708154508,0.04721030042918455,0.04721030042918455,0.07939914163090128,0.07296137339055794,0.07510729613733906,0.027896995708154508,0.04935622317596566,50.485,6.19
511,-0.050684931506849204,108.64970645792562,0.043052837573385516,,1.3360246068823316,0.12524461839530332,0.10763209393346379,0.2328767123287671,0.24853228962818003,0.4227005870841487,0.043052837573385516,0.22504892367906065,0.08806262230919765,0.009784735812133072,0.043052837573385516,0.06457925636007827,0.019569471624266144,0.08023483365949119,0.019569471624266144,0.06653620352250489,0.03913894324853229,0.1487279843444227,0.021526418786692758,0.043052837573385516,0.033268101761252444,0.04892367906066536,0.06653620352250489,0.0684931506849315,0.060665362035225046,0.0547945205479452,0.005870841487279843,0.01761252446183953,55.766,7.59
340,-0.15147058823529402,88.3529411764706,0.08235294117647059,,1.4540437647930577,0.11176470588235296,0.10294117647058823,0.2147058823529412,0.25,0.43529411764705883,0.08235294117647059,0.2411764705882353,0.10882352941176471,0.0058823529411764705,0.058823529411764705,0.04411764705882353,0.03529411764705882,0.09117647058823529,0.0058823529411764705,0.058823529411764705,0.07647058823529412,0.06764705882352941,0.020588235294117647,0.052941176470588235,0.04411764705882353,0.05588235294117647,0.029411764705882353,0.052941176470588235,0.047058823529411764,0.09705882352941177,0.011764705882352941,0.03529411764705882,36.6,8.5
483,-0.18799171842650156,97.7639751552795,0.10144927536231883,,-19.37639459033295,0.12422360248447206,0.14699792960662528,0.27122153209109734,0.21325051759834368,0.4472049689440994,0.10144927536231883,0.18426501035196688,0.09109730848861283,0.008281573498964804,0.06625258799171843,0.08074534161490683,0.049689440993788817,0.057971014492753624,0.022774327122153208,0.062111801242236024,0.037267080745341616,0.11594202898550725,0.010351966873706004,0.039337474120082816,0.047619047619047616,0.041407867494824016,0.06418219461697723,0.039337474120082816,0.047619047619047616,0.06625258799171843,0.014492753623188406,0.037267080745341616,54.7,5.1
